id,id_gminy,siedziba 
19506,1804,"Szko³a Podstawowa nr 1 im. Gustawa Morcinka, ul. Mickiewicza 11, 43-430 Skoczów"
19507,1804,"Szko³a Podstawowa nr 8 im. Krystyny Bochenek, ul. Gustawa Morcinka 20, 43-430 Skoczów"
19508,1804,"Przedszkole Publiczne Nr 4 w Skoczowie, ul. Gustawa Morcinka 20, 43-430 Skoczów"
19509,1804,"Skoczowskie Przedsiêbiorstwo Komunalne Sp. z o. o. ul, ul. Krzywa 4, 43-430 Skoczów"
19510,1804,"Szko³a Podstawowa Nr 3 im. Jana Paw³a II, ul. Osiedlowa 1, 43-430 Skoczów"
19511,1804,"Szko³a Podstawowa Nr 3 im. Jana Paw³a II, ul. Bielska 34, 43-430 Skoczów"
19512,1804,"Wy¿sza Szko³a Bezpieczeñstwa z siedzib¹ w Poznaniu, Wydzia³ Studiów Spo³ecznych w Skoczowie, ul. Bielska 17, 43-430 Skoczów"
19513,1804,"Zespó³ Szkolno-Przedszkolny w Kiczycach Szko³a Podstawowa im. Or³a Bia³ego w Kiczycach, Kiczyce ul. D³uga 52, 43-430 Skoczów"
19514,1804,"Przedszkole Publiczne w Ochabach z oddzia³ami zamiejscowymi w Wiœlicy, Ochaby Ma³e ul. Go³yska 12, 43-430 Skoczów"
19515,1804,"Szko³a Podstawowa im. Zofii Kossak w Pierœæcu, Pierœciec ul. Jerzego Tomanka 8, 43-430 Skoczów"
19516,1804,"Oddzia³y zamiejscowe w Wiœlicy Przedszkola Publicznego w Ochabach, Wiœlica ul. Powiatowa 85, 43-430 Skoczów"
19517,1804,"Œwietlica Wiejska w B³adnicach, B³adnice Dolne ul. Œwietlicowa 2, 43-430 Skoczów"
19518,1804,"Dom Rolnika w Harbutowicach, Harbutowice ul. Chabrowa 6, 43-430 Skoczów"
19519,1804,"Ochotnicza Stra¿ Po¿arna w Kowalach, Kowale ul. Po¿arnicza 2, 43-430 Skoczów"
19520,1804,"Oddzia³y zamiejscowe w Miêdzyœwieciu Przedszkola Publicznego nr 4 w Skoczowie, Miêdzyœwieæ ul. Malinowa 2, 43-430 Skoczów"
19521,1804,"Zespó³ Szkolno-Przedszkolny w Pogórzu, Pogórze ul. Zamek 8, 43-430 Skoczów"
19522,1804,"Powiatowy Dom Pomocy Spo³ecznej ""Feniks"", ul. Sportowa 13, 43-430 Skoczów"
19523,1804,"Powiatowy Dom Pomocy Spo³ecznej w Pogórzu, Pogórze ul. Zamek 132, 43-430 Skoczów"
19524,1804,"Oddzia³ Terapii Uzale¿nienia od Alkoholu, ul. Katowicka 21, 43-430 Skoczów"
19525,1805,"Szko³a Podstawowa, ul. 1 Maja 38, 43-246 Strumieñ"
19526,1805,"Szko³a Podstawowa, ul. M³yñska 8, 43-246 Strumieñ"
19527,1805,"Zespó³ Szkó³ (wejœcie od ul. G³ównej), ul. G³ówna 60, 43-523 Pruchna"
19528,1805,"Zespó³ Szkó³ (wejœcie od ul. Szkolnej), ul. G³ówna 60, 43-523 Pruchna"
19529,1805,"Zespó³ Szkó³, ul. G³ówna 15, 43-424 Drogomyœl"
19530,1805,"Œwietlica Wiejska, B¹ków ul. Osiedlowa 1, 43-246 Strumieñ"
19531,1805,"Zespó³ Szkolno-Przedszkolny, Zab³ocie ul. Bielska 36, 43-246 Strumieñ"
19532,1805,"Przedszkole, Zbytków ul. Wyzwolenia 49, 43-246 Strumieñ"
19533,1806,"Remiza OSP, Marklowice Górne ul. Szkolna 10, 43-410 Zebrzydowice"
19534,1806,"Szko³a Podstawowa, ul. Orzeszkowej 73, 43-410 Zebrzydowice"
19535,1806,"Urz¹d Gminy, ul. Ks. A. Janusza 6, 43-410 Zebrzydowice"
19536,1806,"Urz¹d Gminy, ul. Ks. Janusza 6, 43-410 Zebrzydowice"
19537,1806,"Szko³a Podstawowa, Koñczyce Ma³e ul. Jagielloñska 56, 43-410 Zebrzydowice"
19538,1806,"Szko³a Podstawowa, Koñczyce Ma³e ul. Jagielloñska 56, 43-410 Zebrzydowice"
19539,1806,"Szko³a Podstawowa, ul. Harcerska 13, 43-417 Kaczyce"
19540,1806,"Szko³a Podstawowa, ul. Harcerska 13, 43-417 Kaczyce"
19541,1807,"Przedszkole nr 17, ul. Frysztacka 161, Cieszyn, Frysztacka 161, 43-400 Cieszyn"
19542,1807,"Ochotnicza Stra¿ Po¿arna , ul. Motokrosowa 18, Cieszyn, Motokrosowa 18, 43-400 Cieszyn"
19543,1807,"Zespó³ Szkó³ Technicznych im. p³k Gwidona Langera, Frysztacka 48, 43-400 Cieszyn"
19544,1807,"Szko³a Podstawowa Nr 6 z Oddzia³ami Przedszkolnymi, Katowicka 68, 43-400 Cieszyn"
19545,1807,"Niepubliczne Przedszkole im. Jasia i Ma³gosi, Hieronima Przepiliñskiego 5, 43-400 Cieszyn"
19546,1807,"Ochotnicza Stra¿ Po¿arna, Tadeusza Koœciuszki 3, 43-400 Cieszyn"
19547,1807,"Ochotnicza Stra¿ Po¿arna, Bielska 160A, 43-400 Cieszyn"
19548,1807,"Miejski Oœrodek Pomocy Spo³ecznej, Skrajna 5, 43-400 Cieszyn"
19549,1807,"Szko³a Podstawowa nr 2 z Oddzia³ami Integracyjnymi, Fryderyka Chopina (wejœcie od ulicy Karola Szymanowskiego 9) 37, 43-400 Cieszyn"
19550,1807,"Szko³a Podstawowa Nr 2 z Oddzia³ami Integracyjnymi, Fryderyka Chopina 37, 43-400 Cieszyn"
19551,1807,"Przedszkole Nr 20, œw. Jerzego 4, 43-400 Cieszyn"
19552,1807,"Szko³a Podstawowa nr 1, Jana Matejki 3, 43-400 Cieszyn"
19553,1807,"Urz¹d Miejski w Cieszynie, Rynek 1, 43-400 Cieszyn"
19554,1807,"Urz¹d Miejski w Cieszynie, Jana Kochanowskiego 14, 43-400 Cieszyn"
19555,1807,"Szko³a Podstawowa nr 4, Plac Wolnoœci 7A, 43-400 Cieszyn"
19556,1807,"Szkolne Schronisko M³odzie¿owe, B³ogocka 24, 43-400 Cieszyn"
19557,1807,"¯³obki Miejskie Oddzia³ Nr 1, ks. Jerzego Trzanowskiego 2, 43-400 Cieszyn"
19558,1807,"Spó³dzielnia Mieszkaniowa ""Cieszynianka"", Zofii Kossak-Szatkowskiej 6, 43-400 Cieszyn"
19559,1807,"Szko³a Podstawowa nr 3 z Oddzia³ami Integracyjnymi im. Janusza Korczaka, Genera³a Józefa Hallera 8, 43-400 Cieszyn"
19560,1807,"Ochotnicza Stra¿ Po¿arna, Genera³a Józefa Hallera 161, 43-400 Cieszyn"
19561,1807,"Szpital Œl¹ski, Bielska 4, 43-400 Cieszyn"
19562,1807,"Powiatowy Dom Pomocy Spo³ecznej ""Pogodna Jesieñ"", Wojciecha Korfantego 1, 43-400 Cieszyn"
19563,1807,"Dom Pomocy Spo³ecznej ""Betania"", Katowicka 1, 43-400 Cieszyn"
19564,1807,"Dom Spokojnej Staroœci, Adama Mickiewicza 13, 43-400 Cieszyn"
19565,1807,"Zak³ad Karny, Boles³awa Chrobrego 2, 43-400 Cieszyn"
19566,1808,"Szko³a Podstawowa Nr 3, Ustroñ, Polana ul. Polañska 25, 43-450 Ustroñ"
19567,1808,"Pañstwowe Gospodarstwo Leœne Lasy Pañstwowe Nadleœnictwo, Ustroñ, Poniwiec ul. 3 Maja 108, 43-450 Ustroñ"
19568,1808,"Przedszkole Nr 7, ul. K. I. Ga³czyñskiego 16, 43-450 Ustroñ"
19569,1808,"Szko³a Podstawowa Nr 1, ul. Partyzantów 2, 43-450 Ustroñ"
19570,1808,"Szko³a Podstawowa Nr 2, ul. Ignacego Daszyñskiego 31, 43-450 Ustroñ"
19571,1808,"Przedszkole Nr 4, Ustroñ, Hermanice ul. Wiœniowa 13, 43-450 Ustroñ"
19572,1808,"Szko³a Podstawowa nr 5, Ustroñ, Lipowiec ul. Szkolna 1, 43-450 Ustroñ"
19573,1808,"Szko³a Podstawowa Nr 6, Ustroñ, Nierodzim ul. Józefa Kreta 19, 43-450 Ustroñ"
19574,1808,"Szko³a Podstawowa nr 2, ul. Ignacego Daszyñskiego 31, 43-450 Ustroñ"
19575,1808,"Przedsiêbiorstwo Uzdrowiskowe ""Ustroñ"" S. A., ul. Sanatoryjna 7, 43-450 Ustroñ"
19576,1808,"Œl¹skie Centrum Reumatologii, Rehabilitacji i Zapobiegania Niepe³nosprawnoœci im. gen. Jerzego Ziêtka, ul. Szpitalna 11, 43-450 Ustroñ"
19577,1808,"Œl¹skie Centrum Rehabilitacji i Prewencji, ul. Zdrojowa 6, 43-450 Ustroñ"
19578,1808,"Miejski Dom Spokojnej Staroœci, ul. S³oneczna 10, 43-450 Ustroñ"
19579,1809,"Pañstwowa Szko³a Muzyczna I stopnia w Cieszynie-Filia w Wiœle, ul. 1 Maja 66, 43-460 Wis³a"
19580,1809,"Szko³a Podstawowa Nr 1 w Wiœle, Plac Hoffa 5, 43-460 Wis³a"
19581,1809,"Szko³a Podstawowa Nr 1 w Wiœle, Plac Hoffa 5, 43-460 Wis³a"
19582,1809,"Szko³a Podstawowa Nr 5 w Wiœle, ul. Jawornik 58, 43-460 Wis³a"
19583,1809,"Zespó³ Szkolno-Przedszkolny Nr 1 w Wiœle, ul. Kopyd³o 74, 43-460 Wis³a"
19584,1809,"Remiza OSP Wis³a-Malinka, ul. Malinka 18, 43-460 Wis³a"
19585,1809,"Remiza OSP Wis³a-Czarne, ul. Bia³a Wise³ka 22, 43-460 Wis³a"
19586,1809,"""DWOREK NAD WIS£¥""-budynek ""B"", ul. Wyzwolenia 65, 43-460 Wis³a"
19587,1810,"Zespó³ Szkó³ Zawodowych Specjalnych, ul. Krótka 22, 42-202 Czêstochowa"
19588,1810,"Zespó³ Szkó³ Zawodowych Specjalnych, ul. Krótka 22, 42-202 Czêstochowa"
19589,1810,"Zespó³ Szkó³ im. Jana Kochanowskiego, ul. Warszawska 142, 42-202 Czêstochowa"
19590,1810,"Szko³a Podstawowa nr 12, ul. Warszawska 31, 42-202 Czêstochowa"
19591,1810,"Szko³a Podstawowa nr 12, ul. Warszawska 31, 42-202 Czêstochowa"
19592,1810,"V LO im. Mickiewicza, ul. Krakowska 29, 42-202 Czêstochowa"
19593,1810,"V LO im. A. Mickiewicza, ul. Krakowska 29, 42-202 Czêstochowa"
19594,1810,"Szko³a Podstawowa nr 35, ul. Ogrodowa 50/64, 42-202 Czêstochowa"
19595,1810,"I LO im. J. S³owackiego, al. Koœciuszki 8, 42-202 Czêstochowa"
19596,1810,"IX L. O. im. C. K. Norwida, ul. Jasnogórska 8, 42-202 Czêstochowa"
19597,1810,"Rejonowy Zespó³ Pomocy Spo³ecznej nr 2, ul. Staszica 10, 42-202 Czêstochowa"
19598,1810,"Techniczne Zak³ady Naukowe, ul. Jasnogórska 84/90, 42-217 Czêstochowa"
19599,1810,"IV LO im. H. Sienkiewicza, Aleja Najœwiêtszej Maryi Panny 56, 42-217 Czêstochowa"
19600,1810,"Urz¹d Miasta Czêstochowy, ul. Waszyngtona 5, 42-217 Czêstochowa"
19601,1810,"Szko³a Podstawowa nr 14, ul. Waszyngtona 62, 42-217 Czêstochowa"
19602,1810,"Szko³a Podstawowa nr 39, ul. Kopernika 79/87, 42-217 Czêstochowa"
19603,1810,"VII LO im. M. Kopernika, ul. Nowowiejskiego 18, 42-217 Czêstochowa"
19604,1810,"Oddzia³ Eksploatacji ZGM TBS sp. z o. o., ul. Nowowiejskiego 26, 42-217 Czêstochowa"
19605,1810,"Szko³a Podstawowa nr 9, ul. Jana III Sobieskiego 15, 42-217 Czêstochowa"
19606,1810,"Szko³a Podstawowa nr 9, ul. Jana III Sobieskiego 15, 42-217 Czêstochowa"
19607,1810,"Szko³a Podstawowa nr 33, ul. Goszczyñskiego 9/11, 42-217 Czêstochowa"
19608,1810,"Szko³a Podstawowa nr 33, ul. Goszczyñskiego 9/11, 42-217 Czêstochowa"
19609,1810,"Miejskie Przedszkole nr 35, ul. 1 Maja 5/7, 42-202 Czêstochowa"
19610,1810,"Zespó³ Szkó³ Ekonomicznych, ul. Œw. Augustyna 28/30, 42-226 Czêstochowa"
19611,1810,"Zespó³ Szkolno-Przedszkolny nr 5, ul. Œw. Barbary 32, 42-226 Czêstochowa"
19612,1810,"Zespó³ Szkó³ Gastronomicznych, ul. Worcella 1, 42-202 Czêstochowa"
19613,1810,"Zespó³ Szkó³ Gastronomicznych, ul. Worcella 1, 42-202 Czêstochowa"
19614,1810,"VIII LO Samorz¹dowe, ul. Worcella 22, 42-202 Czêstochowa"
19615,1810,"Szko³a Podstawowa nr 1, ul. Ksiê¿ycowa 6, 42-202 Czêstochowa"
19616,1810,"Miejskie Przedszkole nr 11, ul. Kurpiñskiego-Ponurego 6, 42-215 Czêstochowa"
19617,1810,"Szko³a Podstawowa nr 42, Aleja Armii Krajowej 68a, 42-215 Czêstochowa"
19618,1810,"Szko³a Podstawowa nr 42, Aleja Armii Krajowej 68a, 42-215 Czêstochowa"
19619,1810,"Szko³a Podstawowa nr 42, Aleja Armii Krajowej 68a, 42-215 Czêstochowa"
19620,1810,"Klub Uczelniany AZS Politechniki Czêstochowskiej, Aleja Armii Krajowej 66b, 42-215 Czêstochowa"
19621,1810,"II LO im. R. Traugutta, ul. Kiliñskiego 62, 42-218 Czêstochowa"
19622,1810,"Szko³a Podstawowa nr 41, ul. Okólna 31/39, 42-218 Czêstochowa"
19623,1810,"Szko³a Podstawowa nr 41, ul. Okólna 31/39, 42-218 Czêstochowa"
19624,1810,"Miejskie Przedszkole nr 12, ul. Broniewskiego 18, 42-218 Czêstochowa"
19625,1810,"Miejskie Przedszkole nr 42, ul. Polskiego Czerwonego Krzy¿a 16, 42-218 Czêstochowa"
19626,1810,"Szko³a Podstawowa nr 31, ul. Polskiego Czerwonego Krzy¿a 18, 42-218 Czêstochowa"
19627,1810,"Szko³a Podstawowa nr 31, ul. Polskiego Czerwonego Krzy¿a 18, 42-218 Czêstochowa"
19628,1810,"Szko³a Podstawowa nr 30, ul. Ludowa 58, 42-215 Czêstochowa"
19629,1810,"Szko³a Podstawowa nr 30, ul. Ludowa 58, 42-215 Czêstochowa"
19630,1810,"Szko³a Podstawowa nr 38, ul. Sikorskiego 56, 42-200 Czêstochowa"
19631,1810,"Szko³a Podstawowa nr 38, ul. Sikorskiego 56, 42-200 Czêstochowa"
19632,1810,"Miejskie Przedszkole nr 38, ul. Okulickiego 63, 42-218 Czêstochowa"
19633,1810,"Zespó³ Szkó³ Technicznych, Aleja Jana Paw³a II 126/130, 42-200 Czêstochowa"
19634,1810,"Szko³a Podstawowa nr 2, ul. Baczyñskiego 2a, 42-224 Czêstochowa"
19635,1810,"Szko³a Podstawowa nr 2, ul. Baczyñskiego 2a, 42-224 Czêstochowa"
19636,1810,"Szko³a Podstawowa nr 2, ul. Baczyñskiego 2a, 42-224 Czêstochowa"
19637,1810,"Szko³a Podstawowa nr 48, ul. Schillera 5, 42-224 Czêstochowa"
19638,1810,"Szko³a Podstawowa nr 48, ul. Schillera 5, 42-224 Czêstochowa"
19639,1810,"Szko³a Podstawowa nr 48, ul. Schillera 5, 42-224 Czêstochowa"
19640,1810,"Szko³a Podstawowa nr 48, ul. Schillera 5, 42-224 Czêstochowa"
19641,1810,"Miejskie Przedszkole nr 15, ul. Micha³owskiego 32, 42-224 Czêstochowa"
19642,1810,"Miejskie Przedszkole nr 16, ul. Starzyñskiego 9, 42-224 Czêstochowa"
19643,1810,"Szko³a Podstawowa nr 50, ul. Starzyñskiego 10, 42-224 Czêstochowa"
19644,1810,"Szko³a Podstawowa nr 50, ul. Starzyñskiego 10, 42-224 Czêstochowa"
19645,1810,"Szko³a Podstawowa nr 50, ul. Starzyñskiego 10, 42-224 Czêstochowa"
19646,1810,"Szko³a Podstawowa nr 50, ul. Starzyñskiego 10, 42-224 Czêstochowa"
19647,1810,"Szko³a Podstawowa nr 54, ul. Kukuczki 30, 42-224 Czêstochowa"
19648,1810,"Szko³a Podstawowa nr 54, ul. Kukuczki 30, 42-224 Czêstochowa"
19649,1810,"Zespó³ Szkolno-Przedszkolny nr 4, ul. Po³aniecka 50, 42-209 Czêstochowa"
19650,1810,"Wojewódzki Inspektorat Ochrony Œrodowiska, ul. Rz¹sawska 24/28, 42-209 Czêstochowa"
19651,1810,"Szko³a Podstawowa nr 25, ul. Rêdziñska 23, 42-209 Czêstochowa"
19652,1810,"Dom Pomocy Spo³ecznej, ul. Kontkiewicza 2, 42-209 Czêstochowa"
19653,1810,"Szko³a Podstawowa nr 24, ul. Hubermana 7, 42-209 Czêstochowa"
19654,1810,"Szko³a Podstawowa nr 24, ul. Hubermana 7, 42-209 Czêstochowa"
19655,1810,"Zespó³ Szkó³ im. Jana Kochanowskiego, ul. Warszawska 142, 42-202 Czêstochowa"
19656,1810,"Szko³a Podstawowa nr 22, ul. ¯abia 1, 42-202 Czêstochowa"
19657,1810,"Zespó³ Szkolno-Przedszkolny nr 2, ul. Olsztyñska 42, 42-202 Czêstochowa"
19658,1810,"Fundacja SOWARD-Kolorowa Edukacja, ul. Legionów 23, 42-202 Czêstochowa"
19659,1810,"Fundacja SOWARD-Kolorowa Edukacja, ul. Legionów 23, 42-202 Czêstochowa"
19660,1810,"Szko³a Podstawowa nr 19, ul. Orla 4/8, 42-202 Czêstochowa"
19661,1810,"Szko³a Podstawowa nr 27, ul. Rozdolna 5, 42-202 Czêstochowa"
19662,1810,"Szko³a Podstawowa nr 8, ul. Szczytowa 28/30, 42-216 Czêstochowa"
19663,1810,"Szko³a Podstawowa nr 8, ul. Szczytowa 28/30, 42-216 Czêstochowa"
19664,1810,"Zespó³ Szkó³ Technicznych i Ogólnokszta³c¹cych, Aleja Niepodleg³oœci 16/18, 42-216 Czêstochowa"
19665,1810,"Szko³a Podstawowa nr 17, Aleja Wojska Polskiego 130, 42-207 Czêstochowa"
19666,1810,"Szko³a Podstawowa nr 17, Aleja Wojska Polskiego 130, 42-207 Czêstochowa"
19667,1810,"Szko³a Podstawowa nr 32, ul. Przerwy-Tetmajera 40, 42-207 Czêstochowa"
19668,1810,"Szko³a Podstawowa nr 7, ul. Zamenhofa 23, 42-207 Czêstochowa"
19669,1810,"Szko³a Podstawowa nr 7, ul. Zamenhofa 23, 42-207 Czêstochowa"
19670,1810,"Zespó³ Szkó³ im. B. Prusa, ul. Prusa 20, 42-207 Czêstochowa"
19671,1810,"VI LO im. J. D¹browskiego, ul. £ukasiñskiego 40, 42-207 Czêstochowa"
19672,1810,"Zespó³ Szkolno-Przedszkolny nr 3, ul. £ukasiñskiego 70/74, 42-207 Czêstochowa"
19673,1810,"Zespó³ Szkolno-Przedszkolny nr 3, ul. £ukasiñskiego 70/74, 42-207 Czêstochowa"
19674,1810,"Szko³a Podstawowa nr 34, ul. D¹browskiej 5/9, 42-208 Czêstochowa"
19675,1810,"Szko³a Podstawowa nr 34, ul. D¹browskiej 5/9, 42-208 Czêstochowa"
19676,1810,"Szko³a Podstawowa nr 34, ul. D¹browskiej 5/9, 42-208 Czêstochowa"
19677,1810,"Miejskie Przedszkole nr 6, ul. Sosnowa 22/28, 42-216 Czêstochowa"
19678,1810,"Œwietlica MPK, Aleja Niepodleg³oœci 30, 42-216 Czêstochowa"
19679,1810,"Szko³a Podstawowa nr 36, ul. Kasztanowa 7/9, 42-216 Czêstochowa"
19680,1810,"Szko³a Podstawowa nr 53, ul. Orkana 95/109, 42-229 Czêstochowa"
19681,1810,"Szko³a Podstawowa nr 53, ul. Orkana 95/109, 42-229 Czêstochowa"
19682,1810,"Szko³a Podstawowa nr 53, ul. Orkana 95/109, 42-229 Czêstochowa"
19683,1810,"Szko³a Podstawowa nr 53, ul. Orkana 95/109, 42-229 Czêstochowa"
19684,1810,"Miejskie Przedszkole nr 20, ul. Wierzbowa 20, 42-216 Czêstochowa"
19685,1810,"Miejskie Przedszkole nr 20, ul. Wierzbowa 20, 42-216 Czêstochowa"
19686,1810,"Szko³a Podstawowa nr 49, ul. Jesienna 42, 42-208 Czêstochowa"
19687,1810,"Szko³a Podstawowa nr 49, ul. Jesienna 42, 42-208 Czêstochowa"
19688,1810,"Szko³a Podstawowa nr 26, ul. Rakowska 42, 42-208 Czêstochowa"
19689,1810,"Szko³a Podstawowa nr 26, ul. Rakowska 42, 42-208 Czêstochowa"
19690,1810,"Miejskie Przedszkole nr 19, ul. Szkolna 1, 42-208 Czêstochowa"
19691,1810,"Rodzinny Ogród Dzia³kowy Wypalanki, ul. Bór 201, 42-202 Czêstochowa"
19692,1810,"Szko³a Podstawowa nr 15, ul. Wira¿owa 8, 42-202 Czêstochowa"
19693,1810,"Remiza Ochotniczej Stra¿y Po¿arnej w KuŸnicy Marianowej, ul. Zdrowa 80/82, 42-271 Czêstochowa"
19694,1810,"Szko³a Podstawowa nr 52, ul. Powstañców Warszawy 144a, 42-271 Czêstochowa"
19695,1810,"Szko³a Podstawowa nr 52, ul. Powstañców Warszawy 144a, 42-271 Czêstochowa"
19696,1810,"Œrodowiskowy Dom Samopomocy, ul. Lakowa 101, 42-280 Czêstochowa"
19697,1810,"Miejskie Przedszkole nr 9, ul. Sabinowska 81/83, 42-202 Czêstochowa"
19698,1810,"Szko³a Podstawowa nr 21, ul. Sabinowska 7/9, 42-202 Czêstochowa"
19699,1810,"Szko³a Podstawowa nr 16, ul. U³añska 5/7, 42-202 Czêstochowa"
19700,1810,"Szko³a Podstawowa nr 16, ul. U³añska 5/7, 42-202 Czêstochowa"
19701,1810,"Centralna Szko³a Pañstwowej Stra¿y Po¿arnej, ul. Sabinowska 62/64, 42-280 Czêstochowa"
19702,1810,"Centralna Szko³a Pañstwowej Stra¿y Po¿arnej, ul. Sabinowska 62/64, 42-280 Czêstochowa"
19703,1810,"Szko³a Podstawowa nr 47, ul. Przestrzenna 68/70, 42-280 Czêstochowa"
19704,1810,"Szko³a Podstawowa nr 11, ul. Festynowa 24, 42-280 Czêstochowa"
19705,1810,"Szko³a Podstawowa nr 11, ul. Festynowa 24, 42-280 Czêstochowa"
19706,1810,"Szko³a Podstawowa nr 46, ul. Szamotowa 8, 42-280 Czêstochowa"
19707,1810,"Szko³a Podstawowa nr 37, ul. Wielkoborska 54, 42-200 Czêstochowa"
19708,1810,"Szko³a Podstawowa nr 13, ul. Wrêczycka 111/115, 42-200 Czêstochowa"
19709,1810,"Szko³a Podstawowa nr 13, ul. Wrêczycka 111/115, 42-200 Czêstochowa"
19710,1810,"Szko³a Podstawowa nr 13, ul. Wrêczycka 111/115, 42-200 Czêstochowa"
19711,1810,"Szko³a Podstawowa nr 29, ul. Œw. Rocha 221, 42-200 Czêstochowa"
19712,1810,"Szko³a Podstawowa nr 29, ul. Œw. Rocha 221, 42-200 Czêstochowa"
19713,1810,"Miejski Szpital Zespolony, ul. Mickiewicza 12, 42-200 Czêstochowa"
19714,1810,"Miejski Szpital Zespolony, ul. Bony 1/3, 42-200 Czêstochowa"
19715,1810,"Wojewódzki Szpital Specjalistyczny, ul. Polskiego Czerwonego Krzy¿a 7, 42-200 Czêstochowa"
19716,1810,"Wojewódzki Szpital Specjalistyczny, ul. Bialska 104/118, 42-200 Czêstochowa"
19717,1810,"Dom Pomocy Spo³ecznej pw. Œw. Antoniego Zgromadzenia Sióstr Mi³osierdzia, ul. Wieluñska 1, 42-200 Czêstochowa"
19718,1810,"Miejski Szpital Zespolony, ul. Mirowska 15, 42-200 Czêstochowa"
19719,1810,"Areszt Œledczy w Czêstochowie, ul. Mirowska 22, 42-200 Czêstochowa"
19720,1810,"Wojewódzki Szpital Specjalistyczny, Aleja Pokoju 44, 42-200 Czêstochowa"
19721,1810,"Dom Pomocy Spo³ecznej, ul. Kontkiewicza 2, 42-226 Czêstochowa"
19722,1811,"Ochotnicza Stra¿ Po¿arna w Blachowni, ul. Plac Wolnoœci 2, 42-290 Blachownia"
19723,1811,"Publiczne Przedszkole Nr 2 w Blachowni, ul. ¯eromskiego 4A, 42-290 Blachownia"
19724,1811,"Hala widowiskowo-sportowa w Blachowni, ul. Sportowa 1, 42-290 Blachownia"
19725,1811,"Zespó³ Szkolno-Przedszkolny w Blachowni, ul. Wspólna 5, 42-290 Blachownia"
19726,1811,"Zespó³ Szkolno-Przedszkolny w £ojkach, £ojki ul. D³uga 48, 42-290 Blachownia"
19727,1811,"Ochotnicza Stra¿ Po¿arna w Cisiu, Cisie ul. Cisiañska 63, 42-290 Blachownia"
19728,1811,"Szpital im. Rudolfa Weigla, ul. Sosnowa 16, 42-290 Blachownia"
19729,1811,"Dom Pomocy Spo³ecznej, ul. Sienkiewicza 6, 42-290 Blachownia"
19730,1812,"Szko³a Podstawowa im. W³. Broniewskiego w D¹browie Zielonej, pl. Koœciuszki 49, 42-265 D¹browa Zielona"
19731,1812,"Szko³a Podstawowa w Olbrachcicach, Olbrachcice 146, 42-265 D¹browa Zielona"
19732,1812,"Remiza OSP w Cielêtnikach, Cielêtniki ul. Placowa 2, 42-265 D¹browa Zielona"
19733,1812,"Œrodowiskowy Dom Samopomocy w Soborzycach, Soborzyce pl. Wolnoœci 1, 42-265 D¹browa Zielona"
19734,1813,"Filia Gminnej Biblioteki Publicznej w ¯urawiu, ¯uraw ul. Koœcielna 19, 42-253 Janów"
19735,1813,"Szko³a Podstawowa im. W³. Broniewskiego w Lus³awicach, Lus³awice 70, 42-253 Janów"
19736,1813,"Szko³a Podstawowa im. Œw. St. Kostki w Lgoczance, Lgoczanka 1, 42-253 Janów"
19737,1813,"Szko³a Podstawowa w Piasku, Piasek ul. ¯urawska 2, 42-253 Janów"
19738,1813,"Szkolne Schronisko M³odzie¿owe w Siedlcu, Siedlec ul. Szkolna 8, 42-253 Janów"
19739,1813,"Zespó³ Szkolno-Przedszkolny w Janowie, ul. Szkolna 1, 42-253 Janów"
19740,1813,"Przedszkole w Z³otym Potoku, Z³oty Potok ul. Koœciuszki 21 B, 42-253 Janów"
19741,1814,"Gminny Oœrodek Kultury Sportu i Rekreacji, ul. Konopnickiej 135, 42-260 Kamienica Polska"
19742,1814,"Gminna Hala Sportowa, ul. Konopnickiej 12B, 42-260 Kamienica Polska"
19743,1814,"Przedszkole, Rudnik Wielki ul. S³oneczna 186, 42-260 Kamienica Polska"
19744,1814,"Budynek Gminny, Osiny ul. Czêstochowska 165, 42-260 Kamienica Polska"
19745,1814,"Przedszkole, Zawisna 69, 42-260 Kamienica Polska"
19746,1815,"Szko³a K³omnice, ul. Szkolna 1, 42-270 K³omnice"
19747,1815,"Gminny Oœrodek Kultury K³omnice, ul. Czêstochowska 96, 42-270 K³omnice"
19748,1815,"Szko³a Witkowice, Witkowice ul. Czêstochowska 22, 42-270 K³omnice"
19749,1815,"Stra¿nica OSP Nieznanice, Nieznanice ul. Sobieskiego 1a, 42-270 K³omnice"
19750,1815,"Œwietlica OSP Zdrowa, Zdrowa ul. K³omnicka 31, 42-270 K³omnice"
19751,1815,"Szko³a Skrzydlów, Skrzydlów ul. G³ówna 6a, 42-270 K³omnice"
19752,1815,"Przedszkole Rzeki Wielkie, Rzeki Wielkie ul. G³ówna 11, 42-270 K³omnice"
19753,1815,"Szko³a Rzerzêczyce, Rzerzêczyce ul. Skrzydlowska 91, 42-270 K³omnice"
19754,1815,"Szko³a Garnek, Garnek ul. Szkolna 18, 42-270 K³omnice"
19755,1815,"Szko³a Zawada, Zawada ul. Czêstochowska 8, 42-270 K³omnice"
19756,1815,"Szko³a Konary, Konary ul. Szkolna 3, 42-270 K³omnice"
19757,1815,"Stra¿nica OSP, Pacierzów ul. Czêstochowska 29, 42-270 K³omnice"
19758,1816,"Zespó³ Szkó³ Ponadgimnazjalnych w Koniecpolu, ul. Armii Krajowej 26, 42-230 Koniecpol"
19759,1816,"Szko³a Podstawowa Nr 1 w Koniecpolu, ul. Mickiewicza 26, 42-230 Koniecpol"
