id_lokalu,id_kandydata,ile 
12807,4219,0
12807,4220,0
12807,4221,1
12807,4222,1
12807,4223,1
12807,4224,0
12807,4225,1
12807,4226,0
12807,4227,0
12807,4228,0
12807,4229,0
12807,4230,1
12807,4231,0
12807,4232,0
12807,4233,5
12807,4234,0
12807,4235,0
12807,4236,0
12807,4237,0
12807,4238,2
12807,4239,0
12807,4240,0
12807,4241,0
12807,4242,0
12807,4243,0
12807,4244,0
12807,4245,0
12807,1335,809
12807,1336,54
12807,1337,60
12807,1338,7
12807,1339,10
12807,1340,19
12807,1341,46
12807,1342,5
12807,1343,9
12807,1344,8
12807,1345,15
12807,1346,5
12807,1347,6
12807,1348,0
12807,1349,14
12807,1350,1
12807,1351,0
12807,1352,2
12807,1353,4
12807,1354,1
12807,1355,8
12807,1356,4
12807,1357,3
12807,1358,3
12807,1359,0
12807,1360,3
12807,1361,1
12807,1362,0
12807,1363,1
12807,1364,2
12807,1365,2
12807,1366,0
12807,1367,3
12807,1368,2
12807,1369,1
12807,1370,1
12807,1371,1
12807,1372,2
12807,1373,5
12807,1374,16
12807,2380,30
12807,2381,16
12807,2382,6
12807,2383,1
12807,2384,0
12807,2385,1
12807,2386,1
12807,2387,1
12807,2388,1
12807,2389,0
12807,2390,1
12807,2391,0
12807,2392,2
12807,2393,1
12807,2394,0
12807,2395,0
12807,2396,0
12807,2397,0
12807,2398,0
12807,2399,0
12807,2400,0
12807,2401,1
12807,2402,0
12807,2403,1
12807,2404,0
12807,2405,0
12807,2406,0
12807,2407,1
12807,2408,1
12807,2409,1
12807,2410,1
12807,2411,0
12807,2412,0
12807,2413,0
12807,2414,0
12807,2415,0
12807,2416,0
12807,2417,0
12807,2418,0
12807,3296,199
12807,3297,17
12807,3298,9
12807,3299,5
12807,3300,5
12807,3301,5
12807,3302,4
12807,3303,3
12807,3304,14
12807,3305,2
12807,3306,4
12807,3307,0
12807,3308,32
12807,3309,2
12807,3310,6
12807,3311,0
12807,3312,1
12807,3313,0
12807,3314,2
12807,3315,0
12807,3316,2
12807,3317,0
12807,3318,0
12807,3319,1
12807,3320,2
12807,3321,0
12807,3322,0
12807,3323,0
12807,3324,1
12807,3325,2
12807,3326,2
12807,3327,0
12807,3328,0
12807,3329,1
12807,3330,2
12807,3331,0
12807,3332,0
12807,3333,0
12807,3334,0
12807,3335,2
12807,422,168
12807,423,23
12807,424,19
12807,425,27
12807,426,3
12807,427,0
12807,428,8
12807,429,1
12807,430,1
12807,431,0
12807,432,1
12807,433,2
12807,434,1
12807,435,1
12807,436,0
12807,437,1
12807,438,0
12807,439,2
12807,440,0
12807,441,5
12807,442,1
12807,443,0
12807,444,1
12807,445,0
12807,446,0
12807,447,0
12807,448,1
12807,449,1
12807,450,0
12807,451,0
12807,452,1
12807,453,4
12807,454,0
12807,455,0
12807,456,0
12807,457,0
12807,458,0
12807,459,2
12807,460,1
12807,461,7
12807,4206,39
12807,4207,11
12807,4208,5
12807,4209,2
12807,4210,1
12807,4211,1
12807,4212,1
12807,4213,1
12807,4214,1
12807,4215,0
12807,4216,1
12807,4217,2
12807,4218,0
12807,4219,1
12807,4220,0
12807,4221,1
12807,4222,1
12807,4223,2
12807,4224,1
12807,4225,1
12807,4226,0
12807,4227,1
12807,4228,0
12807,4229,0
12807,4230,0
12807,4231,0
12807,4232,0
12807,4233,1
12807,4234,1
12807,4235,0
12807,4236,0
12807,4237,0
12807,4238,1
12807,4239,0
12807,4240,0
12807,4241,0
12807,4242,0
12807,4243,0
12807,4244,0
12807,4245,3
12807,1335,573
12807,1336,32
12807,1337,40
12807,1338,5
12807,1339,4
12807,1340,10
12807,1341,36
12807,1342,4
12807,1343,8
12807,1344,6
12807,1345,9
12807,1346,3
12807,1347,11
12807,1348,1
12807,1349,7
12807,1350,1
12807,1351,1
12807,1352,5
12807,1353,2
12807,1354,2
12807,1355,11
12807,1356,0
12807,1357,0
12807,1358,3
12807,1359,0
12807,1360,5
12807,1361,1
12807,1362,0
12807,1363,0
12807,1364,2
12807,1365,0
12807,1366,0
12807,1367,2
12807,1368,1
12807,1369,2
12807,1370,2
12807,1371,0
12807,1372,5
12807,1373,1
12807,1374,10
12808,2380,24
12808,2381,6
12808,2382,3
12808,2383,1
12808,2384,0
12808,2385,0
12808,2386,0
12808,2387,0
12808,2388,1
12808,2389,0
12808,2390,2
12808,2391,0
12808,2392,0
12808,2393,0
12808,2394,0
12808,2395,0
12808,2396,0
12808,2397,0
12808,2398,0
12808,2399,0
12808,2400,0
12808,2401,0
12808,2402,0
12808,2403,0
12808,2404,0
12808,2405,0
12808,2406,0
12808,2407,0
12808,2408,0
12808,2409,1
12808,2410,0
12808,2411,0
12808,2412,0
12808,2413,0
12808,2414,0
12808,2415,0
12808,2416,0
12808,2417,0
12808,2418,1
12808,3296,149
12808,3297,14
12808,3298,10
12808,3299,4
12808,3300,10
12808,3301,7
12808,3302,1
12808,3303,3
12808,3304,13
12808,3305,5
12808,3306,1
12808,3307,1
12808,3308,6
12808,3309,2
12808,3310,1
12808,3311,0
12808,3312,0
12808,3313,0
12808,3314,0
12808,3315,7
12808,3316,0
12808,3317,0
12808,3318,0
12808,3319,0
12808,3320,0
12808,3321,0
12808,3322,1
12808,3323,0
12808,3324,3
12808,3325,0
12808,3326,0
12808,3327,0
12808,3328,0
12808,3329,1
12808,3330,0
12808,3331,0
12808,3332,0
12808,3333,0
12808,3334,0
12808,3335,2
12808,422,98
12808,423,16
12808,424,17
12808,425,24
12808,426,4
12808,427,7
12808,428,7
12808,429,0
12808,430,0
12808,431,0
12808,432,1
12808,433,0
12808,434,2
12808,435,0
12808,436,0
12808,437,0
12808,438,0
12808,439,0
12808,440,0
12808,441,11
12808,442,0
12808,443,0
12808,444,1
12808,445,0
12808,446,0
12808,447,0
12808,448,0
12808,449,0
12808,450,0
12808,451,0
12808,452,0
12808,453,1
12808,454,0
12808,455,1
12808,456,0
12808,457,0
12808,458,0
12808,459,0
12808,460,2
12808,461,4
12808,4206,35
12808,4207,8
12808,4208,3
12808,4209,1
12808,4210,0
12808,4211,0
12808,4212,0
12808,4213,0
12808,4214,0
12808,4215,0
12808,4216,0
12808,4217,0
12808,4218,0
12808,4219,0
12808,4220,1
12808,4221,0
12808,4222,1
12808,4223,0
12808,4224,0
12808,4225,2
12808,4226,0
12808,4227,1
12808,4228,3
12808,4229,0
12808,4230,0
12808,4231,0
12808,4232,0
12808,4233,1
12808,4234,0
12808,4235,0
12808,4236,0
12808,4237,0
12808,4238,0
12808,4239,0
12808,4240,0
12808,4241,0
12808,4242,0
12808,4243,0
12808,4244,0
12808,4245,1
12808,1335,294
12808,1336,21
12808,1337,18
12808,1338,0
12808,1339,0
12808,1340,5
12808,1341,13
12808,1342,1
12808,1343,4
12808,1344,4
12808,1345,7
12808,1346,2
12808,1347,7
12808,1348,0
12808,1349,0
12808,1350,0
12808,1351,0
12808,1352,4
12808,1353,3
12808,1354,0
12808,1355,3
12808,1356,0
12808,1357,0
12808,1358,0
12808,1359,0
12808,1360,3
12808,1361,0
12808,1362,0
12808,1363,1
12808,1364,0
12808,1365,2
12808,1366,0
12808,1367,0
12808,1368,0
12808,1369,1
12808,1370,0
12808,1371,0
12808,1372,0
12808,1373,4
12808,1374,6
12810,2380,23
12810,2381,4
12810,2382,6
12810,2383,0
12810,2384,1
12810,2385,0
12810,2386,0
12810,2387,0
12810,2388,0
12810,2389,4
12810,2390,1
12810,2391,0
12810,2392,0
12810,2393,0
12810,2394,0
12810,2395,0
12810,2396,2
12810,2397,0
12810,2398,0
12810,2399,1
12810,2400,0
12810,2401,1
12810,2402,1
12810,2403,0
12810,2404,0
12810,2405,0
12810,2406,0
12810,2407,0
12810,2408,0
12810,2409,0
12810,2410,0
12810,2411,0
12810,2412,0
12810,2413,0
12810,2414,0
12810,2415,0
12810,2416,2
12810,2417,1
12810,2418,0
12810,3296,175
12810,3297,12
12810,3298,9
12810,3299,7
12810,3300,11
12810,3301,8
12810,3302,4
12810,3303,2
12810,3304,22
12810,3305,1
12810,3306,1
12810,3307,0
12810,3308,6
12810,3309,3
12810,3310,2
12810,3311,1
12810,3312,1
12810,3313,0
12810,3314,0
12810,3315,1
12810,3316,1
12810,3317,0
12810,3318,1
12810,3319,0
12810,3320,0
12810,3321,0
12810,3322,0
12810,3323,0
12810,3324,1
12810,3325,0
12810,3326,1
12810,3327,0
12810,3328,0
12810,3329,0
12810,3330,0
12810,3331,0
12810,3332,0
12810,3333,0
12810,3334,0
12810,3335,3
12810,422,113
12810,423,17
12810,424,15
12810,425,8
12810,426,8
12810,427,3
12810,428,1
12810,429,26
12810,430,5
12810,431,0
12810,432,0
12810,433,1
12810,434,4
12810,435,0
12810,436,0
12810,437,0
12810,438,2
12810,439,0
12810,440,0
12810,441,10
12810,442,0
12810,443,0
12810,444,1
12810,445,0
12810,446,3
12810,447,0
12810,448,1
12810,449,0
12810,450,0
12810,451,1
12810,452,0
12810,453,1
12810,454,0
12810,455,0
12810,456,1
12810,457,0
12810,458,0
12810,459,0
12810,460,3
12810,461,3
12810,4206,41
12810,4207,4
12810,4208,2
12810,4209,0
12810,4210,0
12810,4211,2
12810,4212,2
12810,4213,0
12810,4214,0
12810,4215,2
12810,4216,1
12810,4217,1
12810,4218,0
12810,4219,0
12810,4220,1
12810,4221,0
12810,4222,0
12810,4223,1
12810,4224,1
12810,4225,0
12810,4226,1
12810,4227,0
12810,4228,1
12810,4229,1
12810,4230,0
12810,4231,0
12810,4232,0
12810,4233,3
12810,4234,0
12810,4235,0
12810,4236,0
12810,4237,0
12810,4238,0
12810,4239,0
12810,4240,0
12810,4241,0
12810,4242,0
12810,4243,0
12810,4244,0
12810,4245,0
12810,1335,351
12810,1336,12
12810,1337,17
12810,1338,3
12810,1339,4
12810,1340,8
12810,1341,8
12810,1342,0
12810,1343,1
12810,1344,4
12810,1345,7
12810,1346,1
12810,1347,2
12810,1348,5
12810,1349,1
12810,1350,2
12810,1351,2
12810,1352,3
12810,1353,1
12810,1354,1
12810,1355,3
12810,1356,0
12810,1357,1
12810,1358,2
12810,1359,1
12810,1360,1
12810,1361,0
12810,1362,0
12810,1363,0
12810,1364,0
12810,1365,0
12810,1366,1
12810,1367,2
12810,1368,0
12810,1369,1
12810,1370,1
12810,1371,1
12810,1372,0
12810,1373,2
12810,1374,5
12810,2380,28
12810,2381,12
12810,2382,14
12810,2383,3
12810,2384,0
12810,2385,2
12810,2386,1
12810,2387,2
12810,2388,2
12810,2389,3
12810,2390,0
12810,2391,1
12810,2392,1
12810,2393,0
12810,2394,0
12810,2395,0
12810,2396,0
12810,2397,0
12810,2398,0
12810,2399,2
12810,2400,0
12810,2401,0
12810,2402,1
12810,2403,2
12810,2404,0
12810,2405,0
12810,2406,0
12810,2407,2
12810,2408,2
12810,2409,1
12810,2410,1
12810,2411,0
12810,2412,1
12810,2413,0
12810,2414,0
12810,2415,0
12810,2416,1
12810,2417,0
12810,2418,0
12810,3296,265
12810,3297,25
12810,3298,21
12810,3299,4
12810,3300,21
12810,3301,8
12810,3302,5
12810,3303,6
12810,3304,10
12810,3305,4
12810,3306,2
12810,3307,0
12810,3308,4
12810,3309,3
12810,3310,2
12810,3311,0
12810,3312,0
12810,3313,0
12810,3314,0
12810,3315,0
12810,3316,4
12810,3317,2
12810,3318,0
12810,3319,2
12810,3320,0
12810,3321,0
12810,3322,0
12810,3323,1
12810,3324,2
12810,3325,0
12810,3326,1
12810,3327,3
12810,3328,0
12810,3329,0
12810,3330,3
12810,3331,0
12810,3332,0
12810,3333,1
12810,3334,0
12810,3335,3
12810,422,147
12810,423,27
12810,424,40
12810,425,8
12810,426,11
12810,427,3
12810,428,10
12810,429,35
12810,430,1
12810,431,3
12810,432,1
12810,433,3
12810,434,3
12810,435,2
12810,436,0
12810,437,1
12810,438,0
12810,439,0
12810,440,1
12810,441,14
12810,442,1
12810,443,0
12810,444,1
12810,445,0
12810,446,0
12810,447,0
12810,448,2
12810,449,2
12810,450,0
12810,451,1
12810,452,0
12810,453,1
12810,454,0
12810,455,1
12810,456,1
12810,457,1
12810,458,0
12810,459,1
12810,460,1
12810,461,11
12810,4206,60
12810,4207,15
12810,4208,6
12810,4209,1
12810,4210,2
12810,4211,2
12810,4212,2
12810,4213,1
12810,4214,0
12810,4215,1
12810,4216,0
12810,4217,1
12810,4218,1
12810,4219,1
12810,4220,0
12810,4221,2
12810,4222,0
12810,4223,0
12810,4224,1
12810,4225,0
12810,4226,1
12810,4227,0
12810,4228,0
12810,4229,1
12810,4230,1
12810,4231,1
12810,4232,0
12810,4233,0
12810,4234,0
12810,4235,0
12810,4236,0
12810,4237,0
12810,4238,0
12810,4239,1
12810,4240,0
12810,4241,0
12810,4242,0
12810,4243,0
12810,4244,2
12810,4245,3
12810,1335,571
12810,1336,40
12810,1337,43
12810,1338,7
12810,1339,5
12810,1340,18
12810,1341,17
12810,1342,3
12810,1343,8
12810,1344,1
12810,1345,1
12810,1346,6
12810,1347,6
12810,1348,4
12810,1349,6
12810,1350,0
12810,1351,1
12810,1352,3
12810,1353,2
12810,1354,1
12810,1355,1
12810,1356,1
12810,1357,1
12810,1358,0
12810,1359,1
12810,1360,1
12810,1361,0
12810,1362,2
12810,1363,0
12810,1364,0
12810,1365,1
12810,1366,0
12810,1367,1
12810,1368,0
12810,1369,1
12810,1370,3
12810,1371,1
12810,1372,0
12810,1373,4
12810,1374,11
12811,2380,19
12811,2381,2
12811,2382,7
12811,2383,3
12811,2384,0
12811,2385,2
12811,2386,1
12811,2387,0
12811,2388,1
12811,2389,1
12811,2390,2
12811,2391,0
12811,2392,0
12811,2393,1
12811,2394,0
12811,2395,0
12811,2396,1
12811,2397,1
12811,2398,0
12811,2399,2
12811,2400,3
12811,2401,1
12811,2402,0
12811,2403,1
12811,2404,0
12811,2405,0
12811,2406,2
12811,2407,0
12811,2408,0
12811,2409,0
12811,2410,0
12811,2411,0
12811,2412,2
12811,2413,0
12811,2414,0
12811,2415,0
12811,2416,1
12811,2417,0
12811,2418,0
12811,3296,301
12811,3297,14
12811,3298,15
12811,3299,4
12811,3300,17
12811,3301,7
12811,3302,2
12811,3303,6
12811,3304,17
12811,3305,3
12811,3306,6
12811,3307,2
12811,3308,9
12811,3309,1
12811,3310,6
12811,3311,0
12811,3312,0
12811,3313,0
12811,3314,1
12811,3315,1
12811,3316,1
12811,3317,1
12811,3318,0
12811,3319,4
12811,3320,0
12811,3321,0
12811,3322,0
12811,3323,1
12811,3324,2
12811,3325,2
12811,3326,0
12811,3327,0
12811,3328,0
12811,3329,0
12811,3330,1
12811,3331,1
12811,3332,0
12811,3333,0
12811,3334,1
12811,3335,2
12811,422,158
12811,423,26
12811,424,21
12811,425,7
12811,426,2
12811,427,1
12811,428,8
12811,429,1
12811,430,1
12811,431,1
12811,432,3
12811,433,1
12811,434,1
12811,435,1
12811,436,2
12811,437,2
12811,438,0
12811,439,0
12811,440,0
12811,441,16
12811,442,1
12811,443,0
12811,444,1
12811,445,1
12811,446,1
12811,447,1
12811,448,2
12811,449,0
12811,450,0
12811,451,1
12811,452,0
12811,453,3
12811,454,0
12811,455,1
12811,456,2
12811,457,0
12811,458,0
12811,459,0
12811,460,0
12811,461,6
12811,4206,56
12811,4207,13
12811,4208,4
12811,4209,0
12811,4210,1
12811,4211,2
12811,4212,3
12811,4213,2
12811,4214,0
12811,4215,1
12811,4216,1
12811,4217,0
12811,4218,0
12811,4219,0
12811,4220,1
12811,4221,1
12811,4222,2
12811,4223,0
12811,4224,1
12811,4225,1
12811,4226,0
12811,4227,0
12811,4228,0
12811,4229,1
12811,4230,0
12811,4231,0
12811,4232,1
12811,4233,1
12811,4234,0
12811,4235,0
12811,4236,0
12811,4237,0
12811,4238,0
12811,4239,0
12811,4240,1
12811,4241,0
12811,4242,0
12811,4243,1
12811,4244,0
12811,4245,0
12811,1335,389
12811,1336,18
12811,1337,17
12811,1338,6
12811,1339,2
12811,1340,5
12811,1341,6
12811,1342,2
12811,1343,6
12811,1344,3
12811,1345,0
12811,1346,4
12811,1347,7
12811,1348,2
12811,1349,4
12811,1350,0
12811,1351,0
12811,1352,6
12811,1353,3
12811,1354,2
12811,1355,0
12811,1356,1
12811,1357,2
12811,1358,1
12811,1359,0
12811,1360,2
12811,1361,0
12811,1362,1
12811,1363,1
12811,1364,0
12811,1365,0
12811,1366,0
12811,1367,0
12811,1368,2
12811,1369,3
12811,1370,2
12811,1371,0
12811,1372,1
12811,1373,5
12811,1374,6
12864,2380,43
12864,2381,9
12864,2382,9
12864,2383,3
12864,2384,1
12864,2385,2
12864,2386,0
12864,2387,2
12864,2388,1
12864,2389,1
12864,2390,3
12864,2391,0
12864,2392,0
12864,2393,1
12864,2394,0
12864,2395,0
12864,2396,1
12864,2397,0
12864,2398,1
12864,2399,2
12864,2400,0
12864,2401,0
12864,2402,0
12864,2403,0
12864,2404,1
12864,2405,0
12864,2406,0
12864,2407,0
12864,2408,2
12864,2409,1
12864,2410,0
12864,2411,0
12864,2412,1
12864,2413,0
12864,2414,0
12864,2415,1
12864,2416,1
12864,2417,1
12864,2418,1
12864,3296,144
12864,3297,14
12864,3298,11
12864,3299,3
12864,3300,18
12864,3301,5
12864,3302,1
12864,3303,6
12864,3304,13
12864,3305,0
12864,3306,0
12864,3307,2
12864,3308,3
12864,3309,0
12864,3310,3
12864,3311,0
12864,3312,0
12864,3313,0
12864,3314,1
12864,3315,0
12864,3316,1
12864,3317,0
12864,3318,0
12864,3319,0
12864,3320,0
12864,3321,0
12864,3322,0
12864,3323,0
12864,3324,0
12864,3325,0
12864,3326,0
12864,3327,0
12864,3328,1
12864,3329,0
12864,3330,1
12864,3331,0
12864,3332,1
12864,3333,0
12864,3334,0
12864,3335,3
12864,422,165
12864,423,22
12864,424,29
12864,425,23
12864,426,1
12864,427,1
12864,428,9
12864,429,5
12864,430,2
12864,431,3
12864,432,1
12864,433,1
12864,434,1
12864,435,1
12864,436,0
12864,437,1
12864,438,0
12864,439,0
12864,440,3
12864,441,6
12864,442,1
12864,443,0
12864,444,1
12864,445,0
12864,446,0
12864,447,0
12864,448,4
12864,449,0
12864,450,0
12864,451,0
12864,452,0
12864,453,0
12864,454,0
12864,455,0
12864,456,0
12864,457,0
12864,458,0
12864,459,0
12864,460,2
12864,461,8
12864,4206,48
12864,4207,16
12864,4208,6
12864,4209,3
12864,4210,1
12864,4211,0
12864,4212,3
12864,4213,1
12864,4214,0
12864,4215,0
12864,4216,1
12864,4217,1
12864,4218,0
12864,4219,1
12864,4220,1
12864,4221,0
12864,4222,3
12864,4223,0
12864,4224,0
12864,4225,1
12864,4226,1
12864,4227,0
12864,4228,0
12864,4229,0
12864,4230,0
12864,4231,0
12864,4232,0
12864,4233,1
12864,4234,0
12864,4235,0
12864,4236,0
12864,4237,0
12864,4238,0
12864,4239,0
12864,4240,0
12864,4241,0
12864,4242,0
12864,4243,0
12864,4244,0
12864,4245,0
12864,1335,583
12864,1336,70
12864,1337,73
12864,1338,9
12864,1339,7
12864,1340,14
12864,1341,32
12864,1342,4
12864,1343,9
12864,1344,4
12864,1345,5
12864,1346,6
12864,1347,9
12864,1348,6
12864,1349,10
12864,1350,0
12864,1351,1
12864,1352,5
12864,1353,3
12864,1354,4
12864,1355,6
12864,1356,3
12864,1357,2
12864,1358,5
12864,1359,1
12864,1360,4
12864,1361,0
12864,1362,0
12864,1363,0
12864,1364,1
12864,1365,0
12864,1366,0
12864,1367,1
12864,1368,1
12864,1369,5
12864,1370,2
12864,1371,1
12864,1372,0
12864,1373,9
12864,1374,22
12813,2380,20
12813,2381,5
12813,2382,6
12813,2383,2
12813,2384,1
12813,2385,2
12813,2386,0
12813,2387,1
12813,2388,0
12813,2389,0
12813,2390,1
12813,2391,0
12813,2392,0
12813,2393,0
12813,2394,0
12813,2395,0
12813,2396,0
12813,2397,0
12813,2398,1
12813,2399,3
12813,2400,0
12813,2401,0
12813,2402,0
12813,2403,0
12813,2404,0
12813,2405,0
12813,2406,0
12813,2407,0
12813,2408,0
12813,2409,0
12813,2410,0
12813,2411,0
12813,2412,1
12813,2413,0
12813,2414,0
12813,2415,2
12813,2416,0
12813,2417,0
12813,2418,2
12813,3296,183
12813,3297,16
12813,3298,8
12813,3299,1
12813,3300,7
12813,3301,3
12813,3302,4
12813,3303,7
12813,3304,11
12813,3305,1
12813,3306,4
12813,3307,0
12813,3308,7
12813,3309,1
12813,3310,3
12813,3311,0
12813,3312,0
12813,3313,0
12813,3314,1
12813,3315,2
12813,3316,0
12813,3317,0
12813,3318,0
12813,3319,2
12813,3320,1
12813,3321,3
12813,3322,0
12813,3323,0
12813,3324,0
12813,3325,0
12813,3326,0
12813,3327,0
12813,3328,0
12813,3329,0
12813,3330,0
12813,3331,1
12813,3332,0
12813,3333,0
12813,3334,0
12813,3335,1
12813,422,178
12813,423,18
12813,424,11
12813,425,11
12813,426,9
12813,427,4
12813,428,8
12813,429,0
12813,430,0
12813,431,2
12813,432,3
12813,433,1
12813,434,1
12813,435,0
12813,436,0
12813,437,1
12813,438,2
12813,439,0
12813,440,0
12813,441,25
12813,442,0
12813,443,1
12813,444,3
12813,445,0
12813,446,1
12813,447,1
12813,448,3
12813,449,0
12813,450,0
12813,451,0
12813,452,0
12813,453,0
12813,454,0
12813,455,0
12813,456,0
12813,457,0
12813,458,2
12813,459,1
12813,460,1
12813,461,10
12813,4206,51
12813,4207,10
12813,4208,3
12813,4209,4
12813,4210,0
12813,4211,1
12813,4212,3
12813,4213,4
12813,4214,0
12813,4215,1
12813,4216,2
12813,4217,5
12813,4218,0
12813,4219,0
12813,4220,0
12813,4221,1
12813,4222,0
12813,4223,1
12813,4224,1
12813,4225,0
12813,4226,0
12813,4227,0
12813,4228,1
12813,4229,0
12813,4230,0
12813,4231,1
12813,4232,0
12813,4233,0
12813,4234,0
12813,4235,0
12813,4236,0
12813,4237,0
12813,4238,1
12813,4239,0
12813,4240,0
12813,4241,0
12813,4242,0
12813,4243,0
12813,4244,0
12813,4245,1
12813,1335,403
12813,1336,19
12813,1337,34
12813,1338,0
12813,1339,3
12813,1340,19
12813,1341,10
12813,1342,3
12813,1343,3
12813,1344,1
12813,1345,0
12813,1346,4
12813,1347,3
12813,1348,1
12813,1349,5
12813,1350,0
12813,1351,0
12813,1352,2
12813,1353,1
12813,1354,0
12813,1355,5
12813,1356,0
12813,1357,0
12813,1358,1
12813,1359,1
12813,1360,3
12813,1361,0
12813,1362,1
12813,1363,0
12813,1364,0
12813,1365,0
12813,1366,0
12813,1367,2
12813,1368,3
12813,1369,2
12813,1370,3
12813,1371,0
12813,1372,1
12813,1373,1
12813,1374,10
12814,2380,30
12814,2381,10
12814,2382,4
12814,2383,2
12814,2384,1
12814,2385,0
12814,2386,0
12814,2387,0
12814,2388,1
12814,2389,3
12814,2390,1
12814,2391,0
12814,2392,3
12814,2393,0
12814,2394,0
12814,2395,1
12814,2396,0
12814,2397,0
12814,2398,0
12814,2399,0
12814,2400,0
12814,2401,1
12814,2402,1
12814,2403,0
12814,2404,0
12814,2405,0
12814,2406,1
12814,2407,0
12814,2408,2
12814,2409,0
12814,2410,0
12814,2411,1
12814,2412,1
12814,2413,0
12814,2414,0
12814,2415,0
12814,2416,1
12814,2417,0
12814,2418,2
12814,3296,249
12814,3297,22
12814,3298,14
12814,3299,2
12814,3300,21
12814,3301,5
12814,3302,8
12814,3303,4
12814,3304,20
12814,3305,1
12814,3306,3
12814,3307,2
12814,3308,4
12814,3309,3
12814,3310,1
12814,3311,1
12814,3312,1
12814,3313,0
12814,3314,0
12814,3315,1
12814,3316,1
12814,3317,0
12814,3318,0
12814,3319,2
12814,3320,0
12814,3321,0
12814,3322,0
12814,3323,0
12814,3324,2
12814,3325,0
12814,3326,1
12814,3327,2
12814,3328,1
12814,3329,2
12814,3330,0
12814,3331,0
12814,3332,0
12814,3333,1
12814,3334,1
12814,3335,1
12814,422,156
12814,423,17
12814,424,12
12814,425,15
12814,426,5
12814,427,4
12814,428,7
12814,429,6
12814,430,2
12814,431,3
12814,432,1
12814,433,2
12814,434,4
12814,435,3
12814,436,0
12814,437,1
12814,438,1
12814,439,0
12814,440,0
12814,441,21
12814,442,2
12814,443,0
12814,444,1
12814,445,2
12814,446,3
12814,447,0
12814,448,0
12814,449,0
12814,450,0
12814,451,0
12814,452,0
12814,453,1
12814,454,0
12814,455,0
12814,456,0
12814,457,0
12814,458,0
12814,459,0
12814,460,0
12814,461,7
12814,4206,48
12814,4207,2
12814,4208,0
12814,4209,5
12814,4210,0
12814,4211,0
12814,4212,2
12814,4213,0
12814,4214,0
12814,4215,1
12814,4216,0
12814,4217,1
12814,4218,1
12814,4219,0
12814,4220,2
12814,4221,1
12814,4222,2
12814,4223,1
12814,4224,0
12814,4225,0
12814,4226,0
12814,4227,0
12814,4228,0
12814,4229,0
12814,4230,0
12814,4231,0
12814,4232,0
12814,4233,2
12814,4234,1
12814,4235,0
12814,4236,0
12814,4237,0
12814,4238,0
12814,4239,1
12814,4240,1
12814,4241,0
12814,4242,0
12814,4243,0
12814,4244,0
12814,4245,2
12814,1335,367
12814,1336,30
12814,1337,20
12814,1338,5
12814,1339,2
12814,1340,17
12814,1341,11
12814,1342,2
12814,1343,9
12814,1344,1
12814,1345,3
12814,1346,8
12814,1347,4
12814,1348,3
12814,1349,3
12814,1350,0
12814,1351,1
12814,1352,3
12814,1353,0
12814,1354,2
12814,1355,2
12814,1356,1
12814,1357,0
12814,1358,0
12814,1359,1
12814,1360,3
12814,1361,0
12814,1362,0
12814,1363,3
12814,1364,1
12814,1365,1
12814,1366,0
12814,1367,1
12814,1368,0
12814,1369,3
12814,1370,2
12814,1371,0
12814,1372,2
12814,1373,2
12814,1374,13
12815,2380,22
12815,2381,4
12815,2382,5
12815,2383,3
12815,2384,1
12815,2385,0
12815,2386,0
12815,2387,0
12815,2388,0
12815,2389,0
12815,2390,0
12815,2391,3
12815,2392,1
12815,2393,0
12815,2394,1
12815,2395,0
12815,2396,1
12815,2397,0
12815,2398,0
12815,2399,1
12815,2400,1
12815,2401,0
12815,2402,0
12815,2403,0
12815,2404,0
12815,2405,0
12815,2406,1
12815,2407,0
12815,2408,0
12815,2409,0
12815,2410,0
12815,2411,0
12815,2412,0
12815,2413,0
12815,2414,0
12815,2415,0
12815,2416,1
12815,2417,0
12815,2418,2
12815,3296,283
12815,3297,17
12815,3298,15
12815,3299,2
12815,3300,32
12815,3301,16
12815,3302,2
12815,3303,5
12815,3304,18
12815,3305,1
12815,3306,1
12815,3307,0
12815,3308,10
12815,3309,3
12815,3310,5
12815,3311,1
12815,3312,0
12815,3313,1
12815,3314,1
12815,3315,1
12815,3316,0
12815,3317,1
12815,3318,0
12815,3319,1
12815,3320,1
12815,3321,0
12815,3322,1
12815,3323,0
12815,3324,2
12815,3325,0
12815,3326,0
12815,3327,0
12815,3328,0
12815,3329,1
12815,3330,0
12815,3331,0
12815,3332,0
12815,3333,0
12815,3334,0
12815,3335,4
12815,422,124
12815,423,12
12815,424,17
12815,425,10
12815,426,6
12815,427,0
12815,428,10
12815,429,2
12815,430,1
12815,431,0
12815,432,0
12815,433,0
12815,434,0
12815,435,2
12815,436,0
12815,437,0
12815,438,0
12815,439,0
12815,440,0
12815,441,21
12815,442,0
12815,443,0
12815,444,1
12815,445,3
12815,446,0
12815,447,0
12815,448,1
12815,449,0
12815,450,0
12815,451,0
12815,452,0
12815,453,1
12815,454,0
12815,455,2
12815,456,1
12815,457,0
12815,458,0
12815,459,1
12815,460,0
12815,461,5
12815,4206,58
12815,4207,11
12815,4208,5
12815,4209,2
12815,4210,0
12815,4211,0
12815,4212,2
12815,4213,0
12815,4214,0
12815,4215,0
12815,4216,0
12815,4217,0
12815,4218,0
12815,4219,0
